"";"rownames.mat."
"22255";"John_Mills"
"22256";"Mills"
"22257";"Reginald_Bartholomew"
"22258";"Benedict_XV"
"22259";"Hehir"
"22260";"J._Bryan_Hehir"
"22261";"Michael_Novak"
"22262";"Novak"
"22263";"Jose_Ugaz"
"22264";"Juan_Mallea"
"22265";"Mallea"
"22266";"Martha_Chavez"
"22267";"Uceda"
"22268";"Vladimiro_Montesinos"
"22269";"Mikhail_N._Poltoranin"
"22270";"I._J._SINGH"
"22271";"Arthur_D._Eisenberg"
"22272";"Arthur_D._Spatt"
"22273";"Gregory_P._Peterson"
"22274";"Peterson"
"22275";"Spatt"
"22276";"Ammo"
"22277";"Angelo_Finocchiaro"
"22278";"Borsellino"
"22279";"Carlo_Azeglio"
"22280";"Falcone"
"22281";"Salvatore_(_Toto_)_Riina"
"22282";"Vincenzo_Parisi"
"22283";"Adesanwo_Shokoya"
"22284";"Beko"
"22285";"Beko_Ransome_-_Kuti_'s"
"22286";"Funmilayo_Ransome_-_Kuti"
"22287";"Morenike_Ransome_-_Kuti"
"22288";"Olikoye_Ransome_-_Kuti"
"22289";"Shokoya"
"22290";"MICHAEL"
"22291";"ERIC_BENTLEY"
"22292";"Ohm_Kruger"
"22293";"Joseph_Suss_Oppenheimer"
"22294";"Wurttemberg"
"22295";"Kamel_Abedinzadeh"
"22296";"Mohsen_Nurbakhsh"
"22297";"Nurbakhsh"
"22298";"Charles_L._Brieant"
"22299";"Kuby"
"22300";"Michael_B._Mukasey"
"22301";"Ronald_L._Kuby"
"22302";"Sheik_Omar_Abdel_Rahman_'s"
"22303";"Ibrahim_Baba"
"22304";"gore"
"22305";"Kitty_Kelley"
"22306";"Zhang_Qianyuan"
"22307";"Zhang_Xiyuan"
"22308";"Zhou_Zhixing"
"22309";"Zhuo"
"22310";"Zhuo_Lin"
"22311";"Bitter_Tug_-_of_-"
"22312";"Andrei_Makarov"
"22313";"Kalmykov"
"22314";"Makarov"
"22315";"Yuri_K._Kalmykov"
"22316";"Yuri_Olkhovikov"
"22317";"Alfi"
"22318";"Hassan_al_-_Alfi"
"22319";"Mohammed_Safwat_el_-_Sherif"
"22320";"Muammar_Qaddafi"
"22321";"Sherif"
"22322";"Atef_Sidqi"
"22323";"Ayman_al_-_Zawahri"
"22324";"Hassan_Abu_Basha"
"22325";"Osama_al_-_Baz"
"22326";"Rashed"
"22327";"Tarik_Abdelnabi"
"22328";"Phil_Michael"
"22329";"Brophy"
"22330";"Kevin_T._Smiley"
"22331";"Michaels"
"22332";"Sharkey"
"22333";"Smiley"
"22334";"William_Sharkey"
"22335";"Marynovitch"
"22336";"Charlotte_Shapiro"
"22337";"Charlotte_Simpson"
"22338";"John_B._Kiernan"
"22339";"John_D._Caemmerer"
"22340";"Joseph_Mondello"
"22341";"Kiernan"
"22342";"Mitchell_Pally"
"22343";"Pally"
"22344";"Stuart_Rabinowitz"
"22345";"Ward_Heeler_'"
"22346";"M._K._O._Abiola"
"22347";"Zamani_Lekwot"
"22348";"ZUBAIR_KAZAURE"
"22349";"Angry_Western"
"22350";"IBRAHIM_BABANGIDA"
"22351";"Kevin_Smyley"
"22352";"Linda_Carlisle"
"22353";"lurid_melodrama"
"22354";"Comparing_Ottawa"
"22355";"Joe_Louis"
"22356";"Patrick_J._Monahan"
"22357";"Pierre_Trudeau"
"22358";"Alistair_Davies"
"22359";"Kudakwashe_B._Matekaire"
"22360";"Martin_Chimangire"
"22361";"Michael_Auret"
"22362";"Mugabe_Bluffing"
"22363";"Mayor_Dinkins"
"22364";"Aleksandr_M._Israilevsky"
"22365";"Israilevsky"
"22366";"Petrozavodsk"
"22367";"Yakutia"
"22368";"Al_Shawqiyun"
"22369";"Adil_Mohammed"
"22370";"Chayaraje_Goswami"
"22371";"Fakruddin_Khorakiwala"
"22372";"Jayant_Diwan"
"22373";"Kachra_Patti"
"22374";"Shekhar_Bajaj"
"22375";"Cherif_Bassiouni"
"22376";"Elizabeth_Odio_Benito"
"22377";"Gabrielle_Kirk_McDonald"
"22378";"John_Duncan_Lowe"
"22379";"Jose_Roberto_Franco_da_Fonseca"
"22380";"Lawrence_Eagleburger"
"22381";"Jaime_Bonilla_Lopez"
"22382";"Agapito_Diaz"
"22383";"Marvyn_Bryson"
"22384";"Smyley"
"22385";"Belaid_Abdesalam"
"22386";"Kasdi_Merbah"
"22387";"Malek"
"22388";"Merbah"
"22389";"Reda_Malek"
"22390";"Bernard_Madison"
"22391";"David_Edwards"
"22392";"Prince_Turki"
"22393";"Albacete"
"22394";"Armelino_Donizetti"
"22395";"Colo_Colo"
"22396";"Etcheverry"
"22397";"Guido_Loayza"
"22398";"Marco_Antonio_Etcheverry"
"22399";"Victor_Hugo_Cardenas"
"22400";"Xavier_Azkargorta"
"22401";"Zetti"
"22402";"Frydman"
"22403";"Ken_Frydman"
"22404";"Steven_DiBrienza"
"22405";"Aleksei_Ilyushenko"
"22406";"Andrei_Malgin"
"22407";"Glazyev"
"22408";"Malgin"
"22409";"Sergei_Y._Glazyev"
"22410";"Shumeiko"
"22411";"Spelled_M_-_A_-_F_-_I_-_Y"
"22412";"Stolitsa"
"22413";"Vladimir_F._Shumeiko"
"22414";"Vladimir_Mamontov"
"22415";"Ann_Bedsole"
"22416";"Anne_Permaloff"
"22417";"Barbara_Thomas"
"22418";"Bedsole"
"22419";"Big_Jim_)_Folsom"
"22420";"Carl_Grafton"
"22421";"Don_Hale"
"22422";"Folsom"
"22423";"George_C._Wallace_'s"
"22424";"Gerald_Dial"
"22425";"Grafton"
"22426";"Hale"
"22427";"Henry_Sanders"
"22428";"Holly_Pond"
"22429";"Hubbert"
"22430";"Hugo_Black"
"22431";"J._Robert_Norrell"
"22432";"James_E._Folsom_Jr."
"22433";"Jim_Folsom"
"22434";"Lister_Hill"
"22435";"Little_Jim"
"22436";"Little_Jim_Folsom"
"22437";"Mac_Parsons"
"22438";"Marsha_Guthrie_Folsom"
"22439";"Parsons"
"22440";"Paul_Hubbert"
"22441";"Peck_Fox"
"22442";"Peter_Principle"
"22443";"Peter_Principle_'"
"22444";"Presidents_Truman"
"22445";"Vincent_W._Foster_Jr._'s"
"22446";"WILLIAM_A._BAKER"
"22447";"Julie_Sgarzi"
"22448";"Steven_Lipsitz"
"22449";"Virgilio_Godoy"
"22450";"RICHARD_A._FRIEDMAN"
"22451";"Thomas_M._Montgomery"
"22452";"Ernest_Shonekan"
"22453";"Mina"
"22454";"Shonekan"
"22455";"Yuri_V._Skokov"
"22456";"Abbas_Abdi"
"22457";"Abdi"
"22458";"Hojatolislam_Mohamad_Mussavi_Khoeini"
"22459";"DANIEL_METRAUX"
"22460";"Mary_Baldwin"
"22461";"Clement_Akpamgbo"
"22462";"Falana"
"22463";"Fawehinmi"
"22464";"Ransome_-_Kuti"
"22465";"Sola_Ayere"
"22466";"Emilio_A._Pereira"
"22467";"Galo"
"22468";"Hacienda_La_Esperanza"
"22469";"Joel_A._Riley"
"22470";"Juan_Mayrena"
"22471";"Julio_J._Otero"
"22472";"La_Esperanza"
"22473";"Ladas"
"22474";"Maria_Auxiliadora_Morales"
"22475";"Mayrena"
"22476";"Ofelia_Mungia"
"22477";"Omar_Estrada"
"22478";"Oscar_Galo"
"22479";"Pereira"
"22480";"Porfirio_Gamez"
"22481";"Rosa_Mercedes_Lopez"
"22482";"Castiniera_Colon"
"22483";"David_Rosado"
"22484";"Judith_Torres_Figueroa"
"22485";"Melrose"
"22486";"Michael_Nieves"
"22487";"Murray_Richman"
"22488";"Richman"
"22489";"Steven_Reed"
"22490";"Torres"
"22491";"Carville"
"22492";"JAMES_CARVILLE"
"22493";"MARY_MATALIN"
"22494";"Eva_Coll"
"22495";"Joel_Poccia"
"22496";"Luis_Santiago"
"22497";"Victoria_De_Perfetti"
"22498";"Bob_Krueger"
"22499";"Earle"
"22500";"Hutchison"
"22501";"John_Dowd"
"22502";"Kay_Bailey_Hutchison"
"22503";"Ronnie_Earle"
"22504";"Amadeo_Henry_Esposito"
"22505";"Gruff"
"22506";"Harry_Mohr"
"22507";"Joe_Monticello"
"22508";"Nathaniel_Nash"
"22509";"Anthony_Quinn"
"22510";"Birthplace"
"22511";"Jaime_Serra_Puche"
"22512";"John_Gavin"
"22513";"Jose_Ives_Limantour"
"22514";"Luis_Danton_Rodriguez"
"22515";"Vicente_Fox"
"22516";"Vicente_Fox_Quesada"
"22517";"Colin_Granderson"
"22518";"Granderson"
"22519";"Adrienne_Fuzy"
"22520";"Berenyi"
"22521";"Francois_Fejto"
"22522";"Franz_Joseph"
"22523";"Fuzy"
"22524";"Gabor_Berenyi"
"22525";"Horthy"
"22526";"Istvan_Balsai"
"22527";"Krossy"
"22528";"Lajos_Boros"
"22529";"Miklos_Horthy"
"22530";"Zoltan_Korossy"
"22531";"Gospel"
"22532";"ALFRED_R._BARR"
"22533";"Jose_Angel_Talavera"
"22534";"Talavera"
"22535";"jiu_luan"
"22536";"Thomas_B._Gold"
"22537";"yi_fang"
"22538";"Amy_Biehl"
"22539";"Amy_Biehl_'s"
"22540";"Biehl"
"22541";"CHRISTINE_A._KEENER"
"22542";"Bishop_Ndinga_Mwana_A'Nzeki"
"22543";"Bronwen_Manby"
"22544";"Haruni_Njoroge_Kiragu"
"22545";"Kiragu"
"22546";"Batac"
"22547";"Josefa"
"22548";"Millions_Backed_Strike"
"22549";"Alan_R._Curtis"
"22550";"Allen_Scott"
"22551";"Brackman"
"22552";"Charles_Rossotti"
"22553";"Daniel_M._Tellep"
"22554";"Disclose"
"22555";"Downing"
"22556";"Duane_Storms"
"22557";"John_M._Brophy"
"22558";"Joseph_Delario"
"22559";"Leon_Silverman"
"22560";"Lipsitz"
"22561";"Neil_Anderson"
"22562";"Robert_F._Downing"
"22563";"Robert_T._Brackman"
"22564";"Storms"
"22565";"Phillip_R._Michael"
"22566";"WILLIAM_D._SIEGEL"
"22567";"EDGAR_W._MALKIN"
"22568";"Plaster"
"22569";"Ramon_J._Velasquez"
"22570";"Anna_P._Makarovskaya"
"22571";"Chornovyl"
"22572";"Daniel_Kaufmann"
"22573";"Ihor_Volokhov"
"22574";"Lvov"
"22575";"Oleh_Ivanov"
"22576";"Pynzenyk"
"22577";"Vera_Muzychko"
"22578";"Viktor_Pynzenyk"
"22579";"Volodymyr_P._Filenko"
"22580";"Volodymyr_T._Lanoviy"
"22581";"Volokhov"
"22582";"Vyacheslav_Chornovyl"
"22583";"Zeijlon"
"22584";"Becky"
"22585";"Calm"
"22586";"Leonard_Boxer"
"22587";"Walter_F._Mondale_'s"
"22588";"Cape_Malay"
"22589";"Hendrik_Verwoerd"
"22590";"Herve_Denis"
"22591";"Joseph_Michel_Francois"
"22592";"Ephraim_Kleiman"
"22593";"Leonard_J._Hausman"
"22594";"Need_Put"
"22595";"Samir_Abdullah"
"22596";"Samir_Hazboun"
"22597";"David_Altman"
"22598";"J._Michael_Judin"
"22599";"Judin"
"22600";"Reginald_Maynor"
"22601";"Louis_J._Lefkowitz"
"22602";"Bowden"
"22603";"Ed_Martin"
"22604";"Tom_Bowden"
"22605";"Hernan_Cortes"
"22606";"David_Steward"
"22607";"Edward_Osborn"
"22608";"Michael_Judin"
"22609";"Osborn"
"22610";"Steward"
"22611";"Trevor_Manuel"
"22612";"EDGAR_M._BRONFMAN"
"22613";"Yitzhak_Rabin_'s"
"22614";"Georges"
"22615";"Hugo_Triest"
"22616";"Izmery"
"22617";"Anna_Potak"
"22618";"Hanna"
"22619";"Perrier"
"22620";"Romana"
"22621";"Romana_Kalczynska"
"22622";"Snobissimo"
"22623";"SUCHOCKA"
"22624";"Helene_E._Weinstein"
"22625";"Ollie"
"22626";"Richard_Brown"
"22627";"Dye"
"22628";"Joe_Dye"
"22629";"Dolores_Hidalgo"
"22630";"Fortunato_Soberana"
"22631";"Hidalgo"
"22632";"Juan_Perez_Vidal"
"22633";"Miguel_Hidalgo"
"22634";"Patrocinio_Gonzalez_Garrido"
"22635";"Ruben_Hipolito_Hernandez"
"22636";"Clyde_V._Prestowitz_Jr."
"22637";"Karel_Van_Wolferen"
"22638";"Kazuo_Ogura"
"22639";"Kisei_kanwa"
"22640";"Kobayashi"
"22641";"Kozo_Uchida"
"22642";"Takao_Akabane"
"22643";"Van_Wolferen"
"22644";"Yotaro_Kobayashi"
"22645";"Yukio_Noguchi"
"22646";"George_McGovern_'s"
"22647";"Jon_Pelto"
"22648";"Jonathan"
"22649";"Mara"
"22650";"Ross_Perot_'s"
"22651";"Sam_Gejdenson_'s"
"22652";"Mohsen_Dalloul"
"22653";"Rafik_al_-_Hariri_'s"
"22654";"Sheik_Hassan_Nasrallah"
"22655";"Sheik_Nasrallah"
"22656";"Andree"
"22657";"Gagnon"
"22658";"Jean_Allaire"
"22659";"Quebecers"
"22660";"Raymond_Savoie"
"22661";"DAVID_GLADSTONE_Ottawa"
"22662";"Marie_Michele_Rey"
"22663";"Ahmed_Abdullah"
"22664";"al_-_Zayat"
"22665";"Medinet_Nasr"
"22666";"Mustafa_Ismail"
"22667";"Osman_Shahin"
"22668";"Mary_Brosnahan"
"22669";"Raymond_W._Kelly"
"22670";"Demoskop"
"22671";"Grosiak"
"22672";"Leszek_Miller"
"22673";"Robert_Slizewski"
"22674";"Walesa_Bloc"
"22675";"Wojciek_Pawlak"
"22676";"Georg_Ritter_von_Trapp"
"22677";"Miklos_Horthy_de_Nagybanya"
"22678";"pro_-_Magyar"
"22679";"Royal_Austro_-_Hungarian"
"22680";"Aymara"
"22681";"Blanco"
"22682";"Gisbert"
"22683";"Quispe"
"22684";"Alfred_Woodington"
"22685";"Benoni"
"22686";"Beyers_de_Klerk"
"22687";"David_Cawdry"
"22688";"David_Goldblatt"
"22689";"Gloria_Bosch"
"22690";"Goldblatt"
"22691";"Jan_Smuts_Airport"
"22692";"Janene_Fourie"
"22693";"Joe_Soap"
"22694";"Koos_van_de_Merwe"
"22695";"Molebatsi"
"22696";"Molebatsi_Tuka"
"22697";"Nkale_Motaung"
"22698";"Phillip_Frankel"
"22699";"Stephanie_Greyling"
"22700";"Sunward_Park"
"22701";"Sunward_Park_High"
"22702";"Tshepiso_Mokoena"
"22703";"Villa_Liza"
"22704";"Willem_Bok"
"22705";"Jorge_Calderon"
"22706";"Altieri"
"22707";"Anthony_Cupaiuolo"
"22708";"Cupaiuolo"
"22709";"Gilchrist"
"22710";"Kuhn"
"22711";"Marianna_M._Kuhn"
"22712";"Stephen_V._Altieri"
"22713";"Gazeta_Wyborca"
"22714";"Miroslowa_Perka"
"22715";"Perka"
"22716";"Jose_Woldemberg"
"22717";"Ricardo_Valero"
"22718";"Valero"
"22719";"Woldemberg"
"22720";"Jack_Kuron"
"22721";"Janusz_Reyhowski"
"22722";"Rabbi_Ovadiah_Yosef"
"22723";"Rehavam_Zeevi"
"22724";"Akamatsu"
"22725";"ancien"
"22726";"Howaito_Hausu"
"22727";"Michiko_Shimamori"
"22728";"Ryoko_Akamatsu"
"22729";"Barbara_Lundberg"
"22730";"Lundberg"
"22731";"Rebuff"
"22732";"Henderson"
"22733";"Wade_Henderson"
"22734";"Barannikov"
"22735";"Gen._Viktor_P._Barannikov"
"22736";"Viktor_F._Yerin"
"22737";"Vladislav_Achalov"
"22738";"LOREN_M._BRAITHWAITE"
"22739";"Wakako_Hironaka"
"22740";"Ato"
"22741";"David_Stockwell"
"22742";"Hassan_Ali"
"22743";"Stockwell"
"22744";"Tim_McDavitt"
"22745";"Claire_Swank_Brodsky"
"22746";"Flower"
"22747";"Jihad_Americana"
"22748";"Maddie"
"22749";"Madeleine"
"22750";"Robert_J._Flower"
"22751";"Terry_A._Anderson"
"22752";"Terry_Anderson"
"22753";"Too"
"22754";"Igor_V._Morovyov"
"22755";"Ilya_Konstantinov"
"22756";"Morovyov"
"22757";"Viktor_Yakovlev"
"22758";"Alexander_Watson"
"22759";"Differing_Views_of_Violence"
"22760";"Aleksei_A._Umansky"
"22761";"Borovetz"
"22762";"Dmitri_Y._Borovetz"
"22763";"Umansky"
"22764";"Yeltsin_foe"
"22765";"Ernesto_Ruffo_Appel"
"22766";"Francisco"
"22767";"Golushko"
"22768";"Nikolai_M._Golushko"
"22769";"of_Defense_Grachev"
"22770";"Offers_Compromise"
"22771";"Viktor_S._Chenomyrdin"
"22772";"Viktor_V._Gerashchenko"
"22773";"Yerin"
"22774";"Georg_Krupp"
"22775";"Neil_Malcolm"
"22776";"Boorda"
"22777";"George_A._Joulwan"
"22778";"Jean_Cot"
"22779";"Jeremy_M._Boorda"
"22780";"John_M._Shalikashvili"
"22781";"Worner"
"22782";"Achilov"
"22783";"Kantemir_Guards"
"22784";"Vladislav_Achilov"
"22785";"Ferdi_Hartzenberg"
"22786";"Imelda_R._Marcos"
"22787";"Jose_Dans"
"22788";"Jovito_Salongo"
"22789";"ABRAHAM_D._SOFAER"
"22790";"Andreot_ti"
"22791";"Anti_-_Yeltsin"
"22792";"Ruslan_Imranovich"
"22793";"Sokolov"
"22794";"Stanislav_Terekhov"
"22795";"Veniamin_Sokolov"
"22796";"Yevgeni_Ambartsumov"
"22797";"Cossack_Garb_Columns"
"22798";"Yavlinskky"
"22799";"Big_Ben"
"22800";"Dennis_Skinner"
"22801";"Gothic"
"22802";"Savostyanov"
"22803";"Terekhov"
"22804";"Vladimir_Ispravnikov"
"22805";"Gilbert_-_and_-_Sullivan"
"22806";"Hero"
"22807";"Nimayev"
"22808";"Sergei_A._Mikhailov"
"22809";"Stanislav_S._Govorukhin"
"22810";"Vladimir_B._Nimayev"
"22811";"Yeltsin_Government"
"22812";"Yulia"
"22813";"a_John_Hoff"
"22814";"Chris_Milburn"
"22815";"Hoff"
"22816";"Ian_Murray"
"22817";"Jaroslaw"
"22818";"John_Simpson"
"22819";"Niemczycki"
"22820";"Zbigniew_Niemczycki"
"22821";"Lipitsky"
"22822";"Vasily_S._Lipitsky"
"22823";"Volkov"
"22824";"Vyacheslav_Volkov"
"22825";"ANDREI_KOZYREV"
"22826";"Archbishop_THEODORE_McCARRICK"
"22827";"Patriarch"
"22828";"Rabbi_ARTHUR_SCHNEIER"
"22829";"Aleksei_I._Kostrykin"
"22830";"Fyodor_Gosporyan"
"22831";"Karpov"
"22832";"Lodkin"
"22833";"Next"
"22834";"Valentina_R._Podobedova"
"22835";"Vladimir_A._Karpov"
"22836";"Yuri_E._Lodkin"
"22837";"A.M._Eastern"
"22838";"Nikolai_Vitruk"
"22839";"Thomas_R._Pickering"
"22840";"Elizardo_Sanchez"
"22841";"Gustavo_Cano_Escobar"
"22842";"Ahmed_Hassan"
"22843";"Egal"
"22844";"Famine"
"22845";"Hargeisa"
"22846";"Mandera"
"22847";"Militias"
"22848";"Mohammed_Farah_Noor"
"22849";"Mohammed_Hersi_Morgan"
"22850";"Mohammed_Ibrahim_Egal"
"22851";"Somaliland"
"22852";"Oliver_Cromwell"
"22853";"William_Inglis"
"22854";"anti_-_Moscow"
"22855";"Barikadnaya"
"22856";"Sergei_A._Filatov"
"22857";"Warn_Yeltsin"
"22858";"Gavin_Laird"
"22859";"Andrei_Sidelnikov"
"22860";"Kuibyshev"
"22861";"Named_Afterward"
"22862";"Oleg_Soskovets"
"22863";"Ramzan_Abdulatipov"
"22864";"Benn"
"22865";"Bill_Morris"
"22866";"Jane"
"22867";"Jeremy_Corbyn"
"22868";"Midlands"
"22869";"Neal_Kinnock"
"22870";"Tony_Benn"
"22871";"Tony_Blair"
"22872";"Napoleon_Bonaparte"
"22873";"Robert_V._Daniels"
"22874";"Pankratov"
"22875";"Vladimir_Pankratov"
"22876";"Vyacheslav_Ogorodnikov"
"22877";"Yetsin"
"22878";"Yuri_M._Luzhkov"
"22879";"Chen_Ziming_'s"
"22880";"Chi"
"22881";"Chi_Haotian_'s"
"22882";"Hunan"
"22883";"Johnny_Lau"
"22884";"Larry_Yung"
"22885";"Li_Ka_-_shing"
"22886";"Lien_Chan"
"22887";"Little_Li"
"22888";"Little_Liu"
"22889";"Liu_Yanwen"
"22890";"LIU_YANWEN"
"22891";"Meng"
"22892";"Ming_Pao"
"22893";"Old_Meng"
"22894";"Reno"
"22895";"Rolex_watches"
"22896";"Wah"
"22897";"wei"
"22898";"wei_ji"
"22899";"Xue_Fei"
"22900";"Yi_fang"
"22901";"Yung"
"22902";"Zhu_interrupts"
"22903";"Geidar_Aliyev"
"22904";"Shah_Bano"
"22905";"Richard_Gephardt"
"22906";"Robert_Dole"
"22907";"Talbott"
"22908";"Al_Hayat"
"22909";"Mohammed_Sid_Ahmed"
"22910";"Mohammed_Zaki"
"22911";"Montasser_al_-_Zayyat"
"22912";"Yasir_Ahmed"
"22913";"Rustkoi"
"22914";"Dmitri_V._Troyan"
"22915";"Igor_Muradov"
"22916";"Lidiya_Naumovna"
"22917";"Muradov"
"22918";"Ostankino"
"22919";"Troyan"
"22920";"Vladimir_B._Pavlov"
"22921";"Yevgeny_Petrov"
"22922";"Brian_J._Laline"
"22923";"Laline"
"22924";"Richard_E._Diamond"
"22925";"Aleksei_Kostrikhyn"
"22926";"Stanislav_E._Bogomolov"
"22927";"Kern_Delince"
"22928";"Aleksei_Kazannik"
"22929";"Beobachter"
"22930";"Glavlit"
"22931";"Independent_Gazette"
"22932";"Nikolai_Medvedev"
"22933";"Viktor_Anpilov"
"22934";"Yuri_Luchinsky"
"22935";"Pickering"
"22936";"Thomas_Pickering"
"22937";"Oppositon"
"22938";"Makashov"
"22939";"Miss_Romanenkova"
"22940";"Romanenkova"
"22941";"Tatyana_Romanenkova"
"22942";"Vorobyov"
"22943";"Moeen_Qureshi"
"22944";"Qureshi"
"22945";"Baroness_Thatcher_'s"
"22946";"Norman_Fowler"
"22947";"saint"
"22948";"specter"
"22949";"Andrei_L._Pariski"
"22950";"Andrei_Nevzorov"
"22951";"Basilov"
"22952";"Geraldo_Rivera"
"22953";"Vdovin"
"22954";"Vyacheslav_N._Sherbakov"
"22955";"Yuri_I._Basilov"
"22956";"Magaret_Thatcher"
"22957";"Edwin_Vargas"
"22958";"Hector_Cordero_-_Guzman"
"22959";"Martha_Cuello"
"22960";"Puerto_Ricans"
"22961";"Ruth_Fernandez"
"22962";"Colman"
"22963";"Linda_Winikow"
"22964";"Michael_Donovan"
"22965";"Peter_Sluys"
"22966";"Robert_Meehan"
"22967";"Winikow"
"22968";"Kirsan_Ilyumzhinov"
"22969";"Oleg_Anishchik"
"22970";"Viktor_I._Anpilov"
"22971";"Filatov"
"22972";"Gennadi_A._Zyuganov"
"22973";"Tambov"
"22974";"Vitaly_P._Mukha"
"22975";"Zyuganov"
"22976";"Biamby"
"22977";"Emmanuel_Constant"
"22978";"Philippe_Biamby"
"22979";"Baroness_Thatcher"
"22980";"dumas"
"22981";"Kalashnikovs"
"22982";"Nikolai_Solovyov"
"22983";"Anishchik"
"22984";"Konstantin_Titov"
"22985";"Oleg_F._Anishchik"
"22986";"Gerhard_Frey"
"22987";"Heitmann"
"22988";"Pfluger"
"22989";"Steffen_Heitmann"
"22990";"Enzo_Lo_Giudice"
"22991";"Ash_Shaab"
"22992";"KILLED_ASSYUT"
"22993";"Michel_Joseph_Francois"
"22994";"Helmut_Sonnenfeldt"
"22995";"Lugar"
"22996";"Richard_Lugar"
"22997";"Sonnenfeldt"
"22998";"Alcee_L._Hastings"
"22999";"Abul_Qasim_Firdawsi"
"23000";"Adolat_Shoeva"
"23001";"Bozor_Sobir"
"23002";"Emomali_Rakhmonov"
"23003";"Garm"
"23004";"Georgi_Kunadze"
"23005";"Gulchera_Sobir"
"23006";"Jorgen_Muller"
"23007";"Khojand"
"23008";"neon_hammer_-_and"
"23009";"Rakhmonov"
"23010";"Safarali_Boymnrodov"
"23011";"Shoev"
"23012";"Sobir"
"23013";"The_Presence_of_Terror"
"23014";"Michael_-_Andreas_Butz"
"23015";"Mangosuthu_G._Buthelezi"
"23016";"Koos_Reyneke"
"23017";"Mohammed_Valli_Moosa"
"23018";"Reyneke"
"23019";"Tienie_Groenewald"
"23020";"Dimitris_Kremastinos"
"23021";"Dora"
"23022";"Eleftheros_Typos"
"23023";"George_Lianis"
"23024";"Liani_-_Papandreou"
"23025";"Marika"
"23026";"Misotakis"
"23027";"Guy_Malary"
"23028";"Malary"
"23029";"John_Duffy"
"23030";"Margaret_Wente"
"23031";"""_Malval"
"23032";"Joseph_P._Kennedy"
"23033";"Kathleen_deLaski"
"23034";"Les_Aspin"
"23035";"David_Remnick_'s"
"23036";"Duc_Dinh"
"23037";"Brian_Moore"
"23038";"Graham_Greene"
"23039";"McCalla"
"23040";"Vilbrun_Guillaume_Sam"
"23041";"Charles_Culp_Burlingham"
"23042";"John_V._]"
"23043";"Metro_Matters"
"23044";"Baby_Doc"
"23045";"Constant"
"23046";"Francois_Duvalier_'s"
"23047";"Red_Bandanas"
"23048";"Colson_Dorme"
"23049";"Dorme"
"23050";"Guy_Jean"
"23051";"Nelson_Jean_-_Louis"
"23052";"Stanley_Schrager"
"23053";"Yolette_Mengual"
"23054";"Bill_Robinson"
"23055";"Fatima_Yusuf_Ahmed"
"23056";"Kent_Alterman"
"23057";"Major_Robinson"
"23058";"Moussa_Sudi"
"23059";"Omar_Abdulahi_Omar"
"23060";"Aldo_Moro"
"23061";"Augusto_Citanna"
"23062";"Bruno_Contrada"
"23063";"Citanna"
"23064";"Di_Rosa"
"23065";"Donatella_Di_Rosa"
"23066";"Francesco_Delfino"
"23067";"Franco_Monticone"
"23068";"Emile_Jonassaint"
"23069";"Guy"
"23070";"Jonassaint"
"23071";"Maleeha_Lodhi"
"23072";"Murtaza"
"23073";"Bob_Galbraith"
"23074";"Gibbins"
"23075";"John_Hughes"
"23076";"Merv_Nelson"
"23077";"Preston_Manning"
"23078";"Roger_Gibbins"
"23079";"Sparrow"
"23080";"Charles_G._Moerdler"
"23081";"Jeff_Maclin"
"23082";"Moerdler"
"23083";"Philip_M._Clark"
"23084";"sidewalk_litter"
"23085";"Paula_R._Newberg"
"23086";"Katherine_J._Winter"
"23087";"Staten_Islander_'s"
"23088";"Antoine_-_Pierre"
"23089";"Jean_-_Bernard_Aristide"
"23090";"Joseph_Antoine_-_Pierre"
"23091";"Farther_Aristide_'s"
"23092";"Lee_H._Hamilton"
"23093";"U._S."
"23094";"Alasdair_McKichan"
"23095";"Aline"
"23096";"Bloc_Quebecois_'"
"23097";"Bob_White"
"23098";"Francois_Chretien"
"23099";"Joseph_Jacques"
"23100";"Lester_B._Pearson"
"23101";"Marie_Boisvert_Chretien"
"23102";"Maureen_Appel_Molot"
"23103";"Maurice_Chevalier"
"23104";"Shawinigan"
"23105";"Wellie"
"23106";"Elzbieta"
"23107";"Ad_-_Libs"
"23108";"Adolf_Hilter"
"23109";"Brian_MacArthur"
"23110";"Charles_Meek"
"23111";"Jeff_Rooker"
"23112";"MacArthur"
"23113";"Matthew_Parris"
"23114";"Parris"
"23115";"Prescott"
"23116";"Robin_Day"
"23117";"Ronald_Millar"
"23118";"Rooker"
"23119";"Teleprompters"
"23120";"BEN_KIERNAN"
"23121";"Prince_Rannariddh"
"23122";"Aloisio_Mercadante"
"23123";"Alves"
"23124";"Henrique_Hargreaves"
"23125";"Joao_Alves"
"23126";"Jose_Carlos_Alves_dos_Santos"
"23127";"Luiz_Inacio_Lula_da_Silva"
"23128";"Lucien_Bouchard_'s"
"23129";"Peter_C._Newman"
"23130";"Richard_Gwyn"
"23131";"a_Don_Cossack"
"23132";"Anatoly_Khomutov"
"23133";"anti_-_Semitic"
"23134";"Cossacks"
"23135";"Czar_Nicholas"
"23136";"Ellen_Binder"
"23137";"Herman_Ermolaev"
"23138";"Transcaucuses"
"23139";"Yuri_Bespalov"
"23140";"Yuri_Galagan"
"23141";"Budak"
"23142";"Dido_Kvaternik"
"23143";"Dunja_Sprajc"
"23144";"Ivo_Rojnica"
"23145";"Mile_Budak"
